,Name,Matlabel,Fish,Time,Date_cam
1555,180719_104919,0,0,10:48:45,180719_3
1556,180719_104927,0,0,10:48:52,180719_3
1557,180719_104934,0,0,10:48:59,180719_3
1558,180719_104942,0,0,10:49:08,180719_3
1559,180719_104953,0,0,10:49:19,180719_3
1560,180719_104958,0,0,10:49:24,180719_3
1561,180719_105004,0,0,10:49:30,180719_3
1562,180719_105010,0,0,10:49:36,180719_3
1563,180719_105016,0,0,10:49:41,180719_3
1564,180719_105055,1,1,10:50:21,180719_3
1565,180719_105101,0,0,10:50:26,180719_3
1566,180719_105112,0,0,10:50:38,180719_3
1567,180719_105118,0,0,10:50:44,180719_3
1568,180719_105128,0,0,10:50:54,180719_3
1569,180719_105136,1,4,10:51:02,180719_3
1570,180719_105143,1,2,10:51:09,180719_3
1571,180719_105150,0,0,10:51:16,180719_3
1572,180719_105159,0,0,10:51:25,180719_3
1573,180719_105205,0,0,10:51:31,180719_3
1574,180719_110102,0,0,11:00:28,180719_3
1575,180719_110108,0,0,11:00:34,180719_3
1576,180719_110115,0,0,11:00:41,180719_3
1577,180719_110121,0,0,11:00:47,180719_3
1578,180719_110130,0,0,11:00:56,180719_3
1579,180719_110138,0,0,11:01:04,180719_3
1580,180719_110144,0,0,11:01:10,180719_3
1581,180719_110150,0,0,11:01:15,180719_3
1582,180719_110155,0,0,11:01:21,180719_3
1583,180719_110201,0,0,11:01:27,180719_3
1584,180719_110208,0,0,11:01:34,180719_3
1585,180719_110216,0,0,11:01:42,180719_3
1586,180719_110256,0,0,11:02:22,180719_3
1587,180719_110303,1,1,11:02:29,180719_3
1588,180719_110309,1,1,11:02:35,180719_3
1589,180719_110314,0,0,11:02:40,180719_3
1590,180719_110320,0,0,11:02:46,180719_3
1591,180719_110326,0,0,11:02:52,180719_3
1592,180719_110332,0,0,11:02:58,180719_3
1593,180719_110337,0,0,11:03:03,180719_3
1594,180719_110347,0,0,11:03:13,180719_3
1595,180719_110355,0,0,11:03:21,180719_3
1596,180719_110400,0,0,11:03:26,180719_3
1597,180719_110408,0,0,11:03:34,180719_3
1598,180719_111302,0,0,11:12:28,180719_3
1599,180719_111307,1,1,11:12:33,180719_3
1600,180719_111313,0,0,11:12:39,180719_3
1601,180719_111319,1,1,11:12:45,180719_3
1602,180719_111328,1,1,11:12:54,180719_3
1603,180719_111334,1,1,11:13:00,180719_3
1604,180719_111340,0,0,11:13:06,180719_3
1605,180719_111345,0,0,11:13:11,180719_3
1606,180719_111351,0,0,11:13:17,180719_3
1607,180719_111356,1,1,11:13:22,180719_3
1608,180719_111402,1,1,11:13:28,180719_3
1609,180719_111408,1,1,11:13:34,180719_3
1610,180719_111449,1,0,11:14:15,180719_3
1611,180719_111455,1,1,11:14:21,180719_3
1612,180719_111508,1,0,11:14:34,180719_3
1613,180719_111515,1,1,11:14:41,180719_3
1614,180719_111524,1,0,11:14:50,180719_3
1615,180719_111531,1,1,11:14:57,180719_3
1616,180719_111537,1,1,11:15:03,180719_3
1617,180719_111544,1,43,11:15:10,180719_3
1618,180719_111550,1,34,11:15:16,180719_3
1619,180719_111559,1,1,11:15:25,180719_3
1620,180719_112503,1,1,11:24:29,180719_3
1621,180719_112509,1,1,11:24:35,180719_3
1622,180719_112515,0,0,11:24:41,180719_3
1623,180719_112521,0,0,11:24:47,180719_3
1624,180719_112527,0,0,11:24:52,180719_3
1625,180719_112535,0,0,11:25:00,180719_3
1626,180719_112541,0,0,11:25:07,180719_3
1627,180719_112550,0,0,11:25:15,180719_3
1628,180719_112555,1,1,11:25:21,180719_3
1629,180719_112602,1,1,11:25:28,180719_3
1630,180719_112608,0,0,11:25:34,180719_3
1631,180719_112614,0,0,11:25:40,180719_3
1632,180719_112656,1,1,11:26:22,180719_3
1633,180719_112703,1,7,11:26:29,180719_3
1634,180719_112709,1,6,11:26:35,180719_3
1635,180719_112715,1,4,11:26:41,180719_3
1636,180719_112721,1,5,11:26:47,180719_3
1637,180719_112727,1,4,11:26:52,180719_3
1638,180719_112738,1,1,11:27:04,180719_3
1639,180719_112744,1,1,11:27:10,180719_3
1640,180719_112752,1,0,11:27:18,180719_3
1641,180719_112800,1,1,11:27:26,180719_3
1642,180719_112806,0,0,11:27:32,180719_3
1643,180719_113703,0,0,11:36:29,180719_3
1644,180719_113708,0,0,11:36:34,180719_3
1645,180719_113714,0,0,11:36:40,180719_3
1646,180719_113722,0,0,11:36:48,180719_3
1647,180719_113728,0,0,11:36:53,180719_3
1648,180719_113734,0,0,11:37:00,180719_3
1649,180719_113742,0,0,11:37:08,180719_3
1650,180719_113748,1,2,11:37:14,180719_3
0,180720_094915,1,2,09:48:40,180720_3
1,180720_094924,1,2,09:48:49,180720_3
2,180720_094932,1,2,09:48:58,180720_3
3,180720_094938,1,2,09:49:03,180720_3
4,180720_094944,1,2,09:49:09,180720_3
5,180720_094951,1,2,09:49:16,180720_3
6,180720_094957,1,2,09:49:22,180720_3
7,180720_095002,1,2,09:49:28,180720_3
8,180720_095009,1,2,09:49:34,180720_3
9,180720_095015,1,2,09:49:40,180720_3
10,180720_095054,1,1,09:50:20,180720_3
11,180720_095100,1,1,09:50:25,180720_3
12,180720_095105,1,1,09:50:31,180720_3
13,180720_095113,1,1,09:50:38,180720_3
14,180720_095120,1,1,09:50:45,180720_3
15,180720_095127,1,4,09:50:52,180720_3
16,180720_095134,1,3,09:50:59,180720_3
17,180720_095140,1,6,09:51:05,180720_3
18,180720_095147,1,2,09:51:12,180720_3
19,180720_095155,0,0,09:51:20,180720_3
20,180720_095202,0,0,09:51:27,180720_3
21,180720_100102,1,2,10:00:28,180720_3
22,180720_100109,1,2,10:00:34,180720_3
23,180720_100114,1,2,10:00:40,180720_3
24,180720_100120,1,1,10:00:45,180720_3
25,180720_100127,1,1,10:00:52,180720_3
26,180720_100135,1,1,10:01:00,180720_3
27,180720_100142,1,1,10:01:07,180720_3
28,180720_100149,1,1,10:01:14,180720_3
29,180720_100155,1,1,10:01:20,180720_3
30,180720_100200,1,1,10:01:26,180720_3
31,180720_100208,1,1,10:01:33,180720_3
32,180720_100216,1,1,10:01:41,180720_3
33,180720_100258,0,0,10:02:23,180720_3
34,180720_101302,0,0,10:12:28,180720_3
35,180720_101309,0,0,10:12:34,180720_3
36,180720_101318,0,0,10:12:43,180720_3
37,180720_101324,0,0,10:12:49,180720_3
38,180720_101329,0,0,10:12:55,180720_3
39,180720_101335,0,0,10:13:00,180720_3
40,180720_101341,0,0,10:13:06,180720_3
41,180720_101347,0,0,10:13:12,180720_3
42,180720_101353,0,0,10:13:18,180720_3
43,180720_101359,0,0,10:13:24,180720_3
44,180720_101405,0,0,10:13:30,180720_3
45,180720_101412,0,0,10:13:37,180720_3
46,180720_101453,0,0,10:14:18,180720_3
47,180720_101459,0,0,10:14:24,180720_3
48,180720_101504,0,0,10:14:29,180720_3
49,180720_101513,0,0,10:14:39,180720_3
50,180720_101520,0,0,10:14:45,180720_3
51,180720_101525,0,0,10:14:51,180720_3
52,180720_101533,0,0,10:14:58,180720_3
53,180720_101540,0,0,10:15:05,180720_3
54,180720_101547,0,0,10:15:12,180720_3
55,180720_101554,0,0,10:15:19,180720_3
56,180720_101559,0,0,10:15:24,180720_3
57,180720_101605,0,0,10:15:30,180720_3
58,180720_102502,0,0,10:24:28,180720_3
59,180720_102509,0,0,10:24:34,180720_3
60,180720_102515,0,0,10:24:40,180720_3
61,180720_102520,0,0,10:24:45,180720_3
62,180720_102527,0,0,10:24:52,180720_3
63,180720_102533,1,12,10:24:58,180720_3
64,180720_102538,1,20,10:25:03,180720_3
65,180720_102550,1,2,10:25:15,180720_3
66,180720_102558,1,3,10:25:23,180720_3
67,180720_102606,0,0,10:25:31,180720_3
68,180720_102614,0,0,10:25:39,180720_3
69,180720_102658,1,6,10:26:23,180720_3
70,180720_102705,1,4,10:26:30,180720_3
71,180720_102711,1,1,10:26:36,180720_3
72,180720_103702,0,0,10:36:28,180720_3
73,180720_103709,0,0,10:36:34,180720_3
74,180720_103715,0,0,10:36:40,180720_3
75,180720_103721,0,0,10:36:46,180720_3
76,180720_103726,0,0,10:36:51,180720_3
77,180720_103733,0,0,10:36:58,180720_3
78,180720_103739,0,0,10:37:04,180720_3
79,180720_103744,0,0,10:37:10,180720_3
80,180720_103750,0,0,10:37:15,180720_3
81,180720_103759,0,0,10:37:24,180720_3
82,180720_103805,0,0,10:37:30,180720_3
83,180720_103813,0,0,10:37:38,180720_3
84,180720_103853,0,0,10:38:19,180720_3
85,180720_103858,0,0,10:38:24,180720_3
86,180720_103906,0,0,10:38:31,180720_3
87,180720_103914,0,0,10:38:39,180720_3
88,180720_103919,0,0,10:38:44,180720_3
89,180720_103927,0,0,10:38:52,180720_3
90,180720_103934,1,2,10:39:00,180720_3
91,180720_103940,0,0,10:39:05,180720_3
92,180720_103947,0,0,10:39:12,180720_3
93,180720_103953,0,0,10:39:18,180720_3
94,180720_103959,0,0,10:39:24,180720_3
95,180720_104008,0,0,10:39:33,180720_3
96,180720_104903,0,0,10:48:28,180720_3
97,180720_104908,0,0,10:48:33,180720_3
98,180720_104917,0,0,10:48:42,180720_3
99,180720_104925,0,0,10:48:50,180720_3
100,180720_104931,0,0,10:48:56,180720_3
101,180720_104936,0,0,10:49:02,180720_3
102,180720_104942,0,0,10:49:07,180720_3
103,180720_104948,1,1,10:49:13,180720_3
104,180720_104955,1,4,10:49:20,180720_3
105,180720_105000,1,0,10:49:25,180720_3
106,180720_105006,1,6,10:49:31,180720_3
107,180720_105013,1,4,10:49:39,180720_3
108,180720_105055,0,0,10:50:20,180720_3
109,180720_105102,0,0,10:50:27,180720_3
110,180720_105108,0,0,10:50:33,180720_3
111,180720_105113,0,0,10:50:39,180720_3
112,180720_105119,0,0,10:50:44,180720_3
113,180720_105126,0,0,10:50:51,180720_3
114,180720_105132,0,0,10:50:57,180720_3
115,180720_105137,0,0,10:51:03,180720_3
116,180720_105145,0,0,10:51:10,180720_3
117,180720_105152,0,0,10:51:18,180720_3
118,180720_105158,0,0,10:51:23,180720_3
119,180720_105204,0,0,10:51:29,180720_3
120,180720_110101,0,0,11:00:27,180720_3
121,180720_110108,0,0,11:00:33,180720_3
122,180720_110114,0,0,11:00:39,180720_3
123,180720_110120,0,0,11:00:45,180720_3
124,180720_110125,0,0,11:00:51,180720_3
125,180720_110252,0,0,11:01:02,180720_3
126,180720_110257,1,1,11:02:18,180720_3
127,180720_110304,1,1,11:02:30,180720_3
128,180720_110310,1,1,11:02:35,180720_3
129,180720_111303,0,0,11:12:28,180720_3
130,180720_111309,0,0,11:12:35,180720_3
131,180720_111315,1,1,11:12:40,180720_3
132,180720_111323,1,1,11:12:48,180720_3
133,180720_111329,0,0,11:12:54,180720_3
134,180720_111337,0,0,11:13:03,180720_3
135,180720_111346,0,0,11:13:11,180720_3
136,180720_111352,0,0,11:13:17,180720_3
137,180720_111358,0,0,11:13:23,180720_3
138,180720_111404,1,2,11:13:29,180720_3
139,180720_111410,1,0,11:13:36,180720_3
140,180720_111416,1,1,11:13:41,180720_3
141,180720_111459,1,3,11:14:24,180720_3
142,180720_111504,1,1,11:14:29,180720_3
143,180720_111511,1,1,11:14:36,180720_3
144,180720_111516,1,0,11:14:42,180720_3
145,180720_111522,1,0,11:14:47,180720_3
146,180720_111530,1,0,11:14:55,180720_3
147,180720_111535,1,1,11:15:01,180720_3
148,180720_111541,0,0,11:15:06,180720_3
149,180720_111547,0,0,11:15:12,180720_3
150,180720_111558,0,0,11:15:23,180720_3
151,180720_112503,0,0,11:24:28,180720_3
152,180720_112508,1,1,11:24:33,180720_3
153,180720_112518,0,0,11:24:43,180720_3
154,180720_112524,0,0,11:24:49,180720_3
155,180720_112529,0,0,11:24:54,180720_3
156,180720_112535,0,0,11:25:00,180720_3
157,180720_112540,0,0,11:25:06,180720_3
158,180720_112548,0,0,11:25:14,180720_3
159,180720_112554,0,0,11:25:19,180720_3
160,180720_112559,0,0,11:25:25,180720_3
161,180720_112605,0,0,11:25:30,180720_3
162,180720_112612,0,0,11:25:37,180720_3
163,180720_112651,0,0,11:26:17,180720_3
164,180720_112658,0,0,11:26:23,180720_3
165,180720_112703,0,0,11:26:29,180720_3
166,180720_112711,0,0,11:26:36,180720_3
167,180720_112725,0,0,11:26:50,180720_3
168,180720_112730,0,0,11:26:56,180720_3
169,180720_112736,0,0,11:27:01,180720_3
170,180720_112744,0,0,11:27:09,180720_3
171,180720_112755,0,0,11:27:20,180720_3
172,180720_112801,0,0,11:27:26,180720_3
173,180720_113702,1,1,11:36:28,180720_3
174,180720_113708,1,1,11:36:33,180720_3
175,180720_113713,1,1,11:36:39,180720_3
176,180720_113719,1,1,11:36:44,180720_3
177,180720_113728,1,1,11:36:53,180720_3
178,180720_113734,1,1,11:36:59,180720_3
179,180720_113739,1,0,11:37:05,180720_3
180,180720_113745,1,2,11:37:10,180720_3
181,180720_113750,1,1,11:37:16,180720_3
182,180720_113759,1,1,11:37:24,180720_3
183,180720_113804,1,1,11:37:30,180720_3
184,180720_113814,1,2,11:37:39,180720_3
185,180720_113856,0,0,11:38:21,180720_3
186,180720_113902,0,0,11:38:28,180720_3
187,180720_113908,1,1,11:38:33,180720_3
188,180720_113914,1,2,11:38:39,180720_3
189,180720_113921,1,3,11:38:46,180720_3
190,180720_113928,1,2,11:38:53,180720_3
191,180720_113934,1,2,11:38:59,180720_3
192,180720_113940,1,5,11:39:05,180720_3
193,180720_113946,1,1,11:39:11,180720_3
194,180720_114903,0,0,11:48:28,180720_3
195,180720_114909,0,0,11:48:34,180720_3
196,180720_114915,0,0,11:48:40,180720_3
197,180720_114923,0,0,11:48:48,180720_3
198,180720_114929,1,2,11:48:54,180720_3
199,180720_114934,1,1,11:48:59,180720_3
200,180720_114940,0,0,11:49:05,180720_3
201,180720_114945,0,0,11:49:10,180720_3
202,180720_114951,0,0,11:49:16,180720_3
203,180720_115000,0,0,11:49:25,180720_3
204,180720_115007,1,1,11:49:32,180720_3
205,180720_115014,1,2,11:49:39,180720_3
206,180720_115059,1,1,11:50:25,180720_3
207,180720_115106,0,0,11:50:31,180720_3
208,180720_115112,0,0,11:50:37,180720_3
209,180720_115118,0,0,11:50:43,180720_3
210,180720_115125,1,1,11:50:50,180720_3
211,180720_115132,1,2,11:50:57,180720_3
212,180720_115137,1,3,11:51:03,180720_3
213,180720_115144,1,1,11:51:09,180720_3
214,180720_115150,0,0,11:51:15,180720_3
215,180720_115157,0,0,11:51:22,180720_3
216,180720_115202,0,0,11:51:28,180720_3
217,180720_115208,0,0,11:51:33,180720_3
218,180720_120102,1,5,12:00:27,180720_3
219,180720_120108,1,4,12:00:34,180720_3
220,180720_120114,1,2,12:00:39,180720_3
221,180720_120121,1,0,12:00:46,180720_3
222,180720_120127,1,1,12:00:52,180720_3
223,180720_120133,0,0,12:00:58,180720_3
224,180720_120140,1,1,12:01:05,180720_3
225,180720_120147,1,2,12:01:12,180720_3
226,180720_120154,0,0,12:01:19,180720_3
227,180720_120252,0,0,12:01:25,180720_3
228,180720_121302,0,0,12:12:27,180720_3
229,180720_121307,0,0,12:12:32,180720_3
230,180720_121313,0,0,12:12:38,180720_3
231,180720_121319,0,0,12:12:45,180720_3
232,180720_121325,1,1,12:12:50,180720_3
233,180720_121331,0,0,12:12:56,180720_3
234,180720_121337,0,0,12:13:02,180720_3
235,180720_121344,0,0,12:13:09,180720_3
236,180720_121349,0,0,12:13:14,180720_3
237,180720_121356,0,0,12:13:21,180720_3
238,180720_121405,0,0,12:13:30,180720_3
239,180720_121410,0,0,12:13:36,180720_3
240,180720_121452,0,0,12:14:17,180720_3
241,180720_121457,0,0,12:14:23,180720_3
242,180720_121503,0,0,12:14:28,180720_3
243,180720_121512,0,0,12:14:37,180720_3
244,180720_121518,0,0,12:14:43,180720_3
245,180720_121523,0,0,12:14:49,180720_3
246,180720_121536,0,0,12:15:01,180720_3
247,180720_121542,0,0,12:15:07,180720_3
248,180720_121548,0,0,12:15:13,180720_3
249,180720_121553,1,2,12:15:19,180720_3
250,180720_121559,1,1,12:15:24,180720_3
251,180720_121605,1,3,12:15:30,180720_3
252,180720_122502,1,1,12:24:28,180720_3
253,180720_122509,0,0,12:24:34,180720_3
254,180720_122515,0,0,12:24:40,180720_3
255,180720_122521,0,0,12:24:46,180720_3
256,180720_122528,0,0,12:24:53,180720_3
257,180720_122533,1,1,12:24:59,180720_3
258,180720_122540,1,1,12:25:06,180720_3
259,180720_122545,1,1,12:25:11,180720_3
260,180720_122551,1,2,12:25:16,180720_3
261,180720_122558,1,1,12:25:23,180720_3
262,180720_122604,1,1,12:25:29,180720_3
263,180720_122610,1,1,12:25:35,180720_3
264,180720_122655,1,0,12:26:20,180720_3
265,180720_122700,1,1,12:26:25,180720_3
266,180720_122706,1,0,12:26:31,180720_3
267,180720_122716,0,0,12:26:41,180720_3
268,180720_122724,1,66,12:26:49,180720_3
269,180720_122729,1,123,12:26:55,180720_3
270,180720_122735,1,63,12:27:00,180720_3
271,180720_122746,1,125,12:27:11,180720_3
272,180720_122754,1,16,12:27:19,180720_3
273,180720_122800,1,9,12:27:25,180720_3
274,180720_122809,1,2,12:27:34,180720_3
275,180720_123703,0,0,12:36:28,180720_3
276,180720_123709,0,0,12:36:34,180720_3
277,180720_123715,0,0,12:36:40,180720_3
278,180720_123721,0,0,12:36:46,180720_3
279,180720_123853,0,0,12:36:53,180720_3
280,180720_123858,0,0,12:38:24,180720_3
281,180720_123908,0,0,12:38:33,180720_3
282,180720_123917,1,26,12:38:42,180720_3
283,180720_123923,1,34,12:38:48,180720_3
284,180720_123929,1,28,12:38:54,180720_3
285,180720_123935,1,33,12:39:00,180720_3
286,180720_123942,1,20,12:39:07,180720_3
287,180720_123951,1,10,12:39:16,180720_3
288,180720_123959,0,0,12:39:24,180720_3
289,180720_124005,0,0,12:39:30,180720_3
290,180720_124903,0,0,12:48:28,180720_3
291,180720_124908,0,0,12:48:33,180720_3
292,180720_124920,0,0,12:48:45,180720_3
293,180720_124926,0,0,12:48:51,180720_3
294,180720_124937,0,0,12:49:02,180720_3
295,180720_124944,0,0,12:49:09,180720_3
296,180720_124951,0,0,12:49:16,180720_3
297,180720_124957,0,0,12:49:22,180720_3
298,180720_125002,0,0,12:49:28,180720_3
299,180720_125008,0,0,12:49:33,180720_3
300,180720_125014,0,0,12:49:39,180720_3
301,180720_125059,0,0,12:50:25,180720_3
302,180720_125106,0,0,12:50:31,180720_3
303,180720_125112,0,0,12:50:37,180720_3
304,180720_125118,0,0,12:50:43,180720_3
305,180720_125124,0,0,12:50:49,180720_3
306,180720_125130,0,0,12:50:55,180720_3
307,180720_125135,0,0,12:51:00,180720_3
308,180720_125141,0,0,12:51:06,180720_3
309,180720_125155,0,0,12:51:21,180720_3
310,180720_125201,0,0,12:51:27,180720_3
311,180720_125207,0,0,12:51:32,180720_3
312,180720_125213,0,0,12:51:38,180720_3
313,180720_130103,1,1,13:00:28,180720_3
314,180720_130109,1,2,13:00:35,180720_3
315,180720_130115,1,2,13:00:40,180720_3
316,180720_130121,1,1,13:00:46,180720_3
317,180720_130130,1,1,13:00:55,180720_3
318,180720_130135,1,7,13:01:00,180720_3
319,180720_130141,1,1,13:01:06,180720_3
320,180720_130149,1,1,13:01:14,180720_3
321,180720_130158,0,0,13:01:23,180720_3
322,180720_130203,1,1,13:01:28,180720_3
323,180720_130209,0,0,13:01:34,180720_3
324,180720_130215,0,0,13:01:40,180720_3
325,180720_130301,1,55,13:02:27,180720_3
326,180720_130308,1,106,13:02:33,180720_3
327,180720_130314,0,0,13:02:39,180720_3
328,180720_130321,0,0,13:02:47,180720_3
329,180720_130329,0,0,13:02:54,180720_3
330,180720_130339,0,0,13:03:04,180720_3
331,180720_130346,0,0,13:03:11,180720_3
332,180720_130352,0,0,13:03:17,180720_3
333,180720_130358,0,0,13:03:23,180720_3
334,180720_130407,0,0,13:03:32,180720_3
335,180720_130412,0,0,13:03:37,180720_3
336,180720_131302,0,0,13:12:28,180720_3
337,180720_131309,0,0,13:12:34,180720_3
338,180720_131316,0,0,13:12:41,180720_3
339,180720_131323,0,0,13:12:48,180720_3
340,180720_131329,0,0,13:12:54,180720_3
341,180720_131337,1,1,13:13:03,180720_3
342,180720_131345,1,1,13:13:11,180720_3
343,180720_131453,0,0,13:13:16,180720_3
344,180720_131458,0,0,13:14:23,180720_3
345,180720_131504,0,0,13:14:29,180720_3
346,180720_131511,0,0,13:14:36,180720_3
347,180720_131518,0,0,13:14:43,180720_3
348,180720_131525,0,0,13:14:50,180720_3
349,180720_131531,0,0,13:14:56,180720_3
350,180720_131536,0,0,13:15:02,180720_3
351,180720_131544,0,0,13:15:09,180720_3
352,180720_131552,0,0,13:15:17,180720_3
353,180720_131558,0,0,13:15:23,180720_3
354,180720_131604,0,0,13:15:29,180720_3
355,180720_132502,0,0,13:24:28,180720_3
356,180720_132508,0,0,13:24:33,180720_3
357,180720_132520,0,0,13:24:45,180720_3
358,180720_132526,0,0,13:24:51,180720_3
359,180720_132533,0,0,13:24:58,180720_3
360,180720_132540,0,0,13:25:05,180720_3
361,180720_132547,0,0,13:25:12,180720_3
362,180720_132552,0,0,13:25:17,180720_3
363,180720_132558,0,0,13:25:23,180720_3
364,180720_132606,0,0,13:25:31,180720_3
365,180720_132612,0,0,13:25:37,180720_3
366,180720_132656,0,0,13:25:46,180720_3
367,180720_132659,1,1,13:26:21,180720_3
368,180720_132704,0,0,13:26:30,180720_3
369,180720_132711,0,0,13:26:37,180720_3
370,180720_132717,0,0,13:26:43,180720_3
371,180720_132723,0,0,13:26:48,180720_3
372,180720_132730,0,0,13:26:56,180720_3
373,180720_132738,1,1,13:27:03,180720_3
374,180720_132745,0,0,13:27:10,180720_3
375,180720_132752,0,0,13:27:17,180720_3
376,180720_132758,1,1,13:27:23,180720_3
377,180720_132805,1,0,13:27:30,180720_3
378,180720_133703,1,9,13:36:28,180720_3
379,180720_133708,0,0,13:36:33,180720_3
380,180720_133720,0,0,13:36:45,180720_3
381,180720_133727,1,4,13:36:52,180720_3
382,180720_133738,1,5,13:37:03,180720_3
383,180720_133747,1,12,13:37:12,180720_3
384,180720_133752,1,7,13:37:18,180720_3
385,180720_133758,1,12,13:37:23,180720_3
386,180720_133804,1,10,13:37:29,180720_3
387,180720_133809,1,10,13:37:35,180720_3
388,180720_133853,1,1,13:37:42,180720_3
389,180720_133858,0,0,13:38:18,180720_3
390,180720_133905,1,7,13:38:30,180720_3
391,180720_133911,1,6,13:38:36,180720_3
392,180720_133921,1,6,13:38:47,180720_3
393,180720_133927,1,1,13:38:52,180720_3
394,180720_133939,1,1,13:39:04,180720_3
395,180720_133946,1,2,13:39:12,180720_3
396,180720_133952,1,13,13:39:17,180720_3
397,180720_133958,1,8,13:39:23,180720_3
398,180720_134004,1,9,13:39:29,180720_3
399,180720_134902,1,4,13:48:28,180720_3
400,180720_134909,1,1,13:48:34,180720_3
401,180720_134915,1,1,13:48:40,180720_3
402,180720_134921,1,2,13:48:46,180720_3
403,180720_134927,1,2,13:48:53,180720_3
404,180720_134933,1,2,13:48:58,180720_3
405,180720_134939,1,2,13:49:04,180720_3
406,180720_134946,1,1,13:49:11,180720_3
407,180720_134953,1,2,13:49:18,180720_3
408,180720_135001,1,1,13:49:26,180720_3
409,180720_135006,0,0,13:49:31,180720_3
410,180720_135015,0,0,13:49:40,180720_3
411,180720_135056,1,5,13:50:21,180720_3
412,180720_135103,1,5,13:50:28,180720_3
413,180720_135109,1,3,13:50:34,180720_3
414,180720_135115,1,1,13:50:40,180720_3
415,180720_135123,1,0,13:50:49,180720_3
416,180720_135130,1,1,13:50:56,180720_3
417,180720_135136,1,1,13:51:01,180720_3
418,180720_135142,1,1,13:51:07,180720_3
419,180720_135148,1,1,13:51:13,180720_3
420,180720_135156,1,5,13:51:21,180720_3
421,180720_135202,1,2,13:51:27,180720_3
422,180720_135209,1,1,13:51:34,180720_3
423,180720_140102,1,2,14:00:27,180720_3
424,180720_140108,1,4,14:00:34,180720_3
425,180720_140114,1,2,14:00:39,180720_3
426,180720_140120,1,1,14:00:45,180720_3
427,180720_140125,1,14,14:00:51,180720_3
428,180720_140131,1,10,14:00:56,180720_3
429,180720_140137,1,8,14:01:02,180720_3
430,180720_140142,1,1,14:01:08,180720_3
431,180720_140149,1,1,14:01:15,180720_3
